ABN	Latitude	Longitude	Aged_Care_Activities	Aged_Persons	Aboriginal_or_TSI	People_at_risk_of_homelessness	Charity_Name
56121597206	-33.91309729099959	151.2204625760006			Y		New College Postgraduate Village
56123198171	-33.867716825999594	151.20515800200064					Cbd Chabad Centre Incorporated
56124784194	-34.02798659399963	151.08294194800055					Childcare Australia United Ltd
56128969211	-33.945971130999624	150.77260372600063					Rossmore Parents And Citizens Association
56130469816	-35.29875176799959	148.21797974200058					Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For The Catholic Parish Of Tumut
56138858420	-31.083209365999608	152.87463979700055	Y	Y	Y		Macleay Home Modification & Maintenance Services Incorporated
56139470850	-34.84067456599962	150.53999984000063					North Nowra Baptist Fellowship
56146981008	-33.11565557099959	151.54807188000063					Friends Of Rang'I
56151538980	-34.433085786999584	150.88311939600055		Y		Y	Illawarra Filipino Womens Group Inc
56155473037	-32.57276165099961	151.18185515600055		Y		Y	Generate Church Ltd
56156236430	-36.13143550899963	148.93748282300055					Silver Wattle Steiner School Ltd
56160438326	-33.82821204299961	151.24473366600057			Y		Indigenous Foundation Of Australia Limited
56161905571	-33.831520041999624	151.14167805400064					The Greatest Need Incorporated
56164514694	-33.87479760599962	151.2067715780006					IJM Australia Ltd
56164914732	-34.444612964999635	147.54130181500057					Temora Preschool And Out Of School Hours Inc
56170240174	46.73239913731146	-98.77301667867602					Trustee For Expository Preaching Trust
56176528960	-33.87446723299962	151.0172896100006					Faith Baptist Church Incorporated 
56187430739	-35.624311043999626	144.1285130610006					Barham High School P&C Assn
56191452184	-35.5785294199996	145.56896764900057		Y			Uniting Church In Australia Southern Newell Parish
56196744870	-33.355969998999626	151.2418494800006		Y			Mission Of Synaxis Of Serbian Saints Central Coast
56221145984	-33.874715461999585	151.10424226300063	Y				The Trustee For Vera Lorna Buckle Estate
56228844338	-33.79465970199959	151.2871799900006			Y		Wings Of Hope Incorporated
56234060187	-34.3152719349996	148.29379923100055		Y	Y	Y	Young Neighbourhood Centre
56239585435	-28.575450664999607	153.28243857800055					Kids For Elephants
56242085160	-33.88914211599962	151.20235262400058					Greek Orthodox Archdiocese Of Australia Consolidated Trust Central Youth Committee Redfern
56243320011	-31.90025375899961	152.47534034200055					Taree Legacy Club Incorporated
56248049794	-33.77585501799962	151.16194588100063					The Trustee For Paddy Pallin Foundation Trust
56250463120	-28.805326184999615	153.27543720500057		Y	Y	Y	The Lismore Soup Kitchen Incorporated
56250641627	-33.87482651799962	151.2143219150006					B'Nai B'Rith NSW Inc.
56251416554	-33.871069544999614	151.2659495000006					Rose Bay Returned Services League Sub-Branch
56255677575	-32.18286245399963	152.51770180000062					Holy Name Primary School Parents And Friends Association
56270599028	-34.032277815999635	151.06132830000058	Y	Y			New Era Independent Living Centre Inc
56278248355	-33.869599972999595	151.20695930500062					The Trustee For Paul E Dehnert
56281579787	-33.91901149499961	150.96107126900063					Paws Fulfilment Pty Ltd
56293387417	-33.869599972999595	151.20695930500062					The Trustee For Beryl Pearl Pilkington Perpetual Charitable Trust
56298911579	-33.1070119299996	151.53917881100062				Y	Operation Food For Life
56299628683	-33.1070119299996	151.53917881100062			Y		Albion Park High School Parents & Citizens Association
56300608766	-33.8657998259996	151.21010919800062					The Trustee For Bomaderry Parish - Acpt (1040)
56302713357	-33.815930788999594	151.1908285690006		Y			The Trustee For Tour De Cure Trust
56307212033	-34.03369705799963	150.73552466400054					Macarthur Art Group
56327714931	-28.704349951999575	152.62137991200063		Y			Bonalbo Show Society Incorporated
56338281494	-32.55478541299959	148.94256425900062					St Mary's Central - Wellington
56357006577	-33.519299974999626	151.32269473300062					Brisbane Water Secondary College (Umina Campus) P & C Association
56365610862	-33.869599972999595	151.20695930500062					The Trustee For John S O'Rourke Trust
56385644117	-33.89961629499959	151.1320570870006					Trinity Grammar School Foundation Limited Building Trust
56386807531	-33.67365909899962	151.03717267400054					Galston Christian Education Association Inc
56405354089	-33.823852527999634	151.2027579450006					Crows Nest Congregation of Jehovah's Witnesses
56414106226	-34.42919871299961	150.47825565700055					Sir William Tyree Foundation
56417978631	-35.36219216999962	150.4719134020006		Y			The Cancer Outpatients Appeal Of Milton Ulladulla Incorporated
56421082961	-33.888567112999624	151.11858977200063					Ashfield RSL sub-Branch (RSL NSW)
56427096536	-28.732661037999605	153.11516178200054					Bentley Community Preschool Incorporated
56429799846	-33.760532473999604	151.21429935300057		Y			Uca - Forestville Beacon Hill Uniting Church
56429864846	-34.51410974599963	150.4832096310006					Glenquarry P&C Assoc
56443907244	-31.897997044999613	115.90250553900057		Y	Y	Y	Miyay Birray Youth Service Inc
56443936771	-30.64595522399958	152.8529708600006		Y			Frank Partridge V.C Military Museum Inc
56448290958	-33.8657998259996	151.21010919800062					The Trustee For Ashfield Parish - Acpt (1006)
56453697881	-34.066726476999634	150.81345436800063	Y	Y			Vietnam Veterans Association Of Australia Macathur Sub Branch Inc.
56454226228	-33.869599972999595	151.20695930500062					The Trustee For Lempreiere Bequest
56456684869	-33.87880704099962	151.21627142900059			Y	Y	Tap(Ten Taylor At Palmetr) Inc
56456902797	-33.869599972999595	151.20695930500062					The Trustee For Estate Late Jean Marion Isobel Balston
56466210178	-33.84927320199961	151.18007318400055					THE TRUSTEE FOR JAAM FOUNDATION
56469567574	-33.801773948999596	151.17542219100062					Tyrannus Mission Church Inc
56474175772	-28.86998560799958	153.56248870600064		Y	Y	Y	Ballina Byron Family Centre Incorporated
56476810508	-33.89528128899963	150.93974220100063					Life Care
56485277481	-35.10750734499959	147.3720695150006					The Diocese Of Wagga Wagga As Trustee For St Francis Xavier School Urana
56493990743	-32.56515243999962	151.78851225900064		Y			Anglican Parish Of Clarence Town St Johns
56497321279	-34.003506071999595	151.01256606600055					Carelinks Ministries Australia Incorporated Association
56499340296	-33.52629566899958	151.36155187000054					Killcare Surf Life Saving Club Inc. 
56500553681	-33.69365708699962	150.54765918100054					Kids Cancer Relief NSW Inc
56512471870	-33.94433586499963	151.1981585160006			Y		Botany Family & Childrens Centre Inc
56523103179	-33.7663066009996	151.18804229000057		Y			Fellowship Of Evangelical Free Church Of Australia Incorporated
56528075429	-33.8781298229996	151.10692932000063		Y			Sydney Christadelphian Ecclesia Inc
56534685283	-33.75856653699958	150.66485138700057					Friends Of Penrith Regional Gallery & The Lewers Bequest
56540309982	-33.77534986499961	151.06158980000055		Y			Uca - West Epping
56546739697	-33.818017949999614	151.1181388830006					Macquarie Park Mandarin Congregation of Jehovah's Witnesses
56563914425	-30.22041359999963	151.67161130900058		Y	Y	Y	GUYRA NEIGHBOURHOOD CENTRE INC
56573879342	-35.3030874469996	148.21912227200062					Tumut Public School P&C Assoc
56577462479	-33.647036827999614	151.04232594900054		Y	Y	Y	UCA - Galston Uniting Church
56580281404	-33.45518994099962	149.59141530000056					Central West Brain Injury Action Group Inc
56582523996	-32.89549635199961	151.71443738400058					Waratah Oosh Centre
56587815392	-34.79506635999962	150.69917246200055					Berry Community Church
56593853910	-34.03303862799959	151.13275425500058					Caringbah Church Of Christ (Aka) Kingsway Community Church
56603611439	-33.65350719899959	151.32225160700057					Newport Surf Life Saving Club Inc
56611962804	-32.731713344999605	151.64487459300062					Gresford RSL sub-Branch (RSL NSW)
56614901004	-30.153282081999578	153.1974399770006					Charity Coffs Coast Incorporated
56618050186	-33.86749968799961	151.2069997930006					Sydney Symphony Orchestra Benevolent Fund Inc
56629296453	-33.869599972999595	151.20695930500062					The Trustee For Mogi Thursday Island Cemetery Fund
56644054810	-33.584259506999615	150.85703629100055					Anglican Church Of Australia Parish Of Pitt Town
56654143473	-33.96268333499961	151.0962984090006					Sydney Womens Endosurgery Centre Incorporated
56658168368	-33.256899422999595	151.3947593970006					Wyong District Christian Education Association Inc
56665728002	-33.75415717699963	151.29042590500057			Y		St Kevins Catholic Primary School Dee Why
56684675467	-33.8657998259996	151.21010919800062					The Trustee For Huskission Parish - Acpt (1183)
56685812259	-32.936819577999586	146.76118952300055		Y			The Trustee For Condobolin Gospel Trust
56690194348	-33.79539314799962	151.18593174500063		Y			The Chapel Sydney
56690793900	-33.70453919599959	150.9303294410006					The Trustee For Awana Clubs International Trust
56691276875	-32.24700683199961	148.60189562400058					Orana Education And Training Co-Operative Ltd
56698478861	-32.93406476299958	151.6870218850006					Cardiff Christian Education Board Inc
56701894026	-33.93929543599961	150.83718010700056					Greenway Park P&C Association
56702607657	-33.8287229699996	151.2375279740006					Trustees Of The Pious Society Of St Charles
56714738612	-35.12489616599959	147.35469246700063			Y		Reading Time
56723153130	-33.72938952099963	150.32397921900053		Y			Uca Leura Uniting Church
56725760250	-33.86371850299963	151.20832768600064					Out Of The Pit Incorporated
56729615812	-33.92092478199959	151.0244979000006		Y		Y	International Buddhist Organization For Culture Education And Social Development Inc.
56739917403	-33.52716386999958	149.2511873910006			Y		Blayney Pre-School Inc
56742821960	-34.747027704999596	149.7329485100006					Trustees Of The Sisters Of St Joseph Of Goulburn
56755870871	-33.267542257999594	149.12090680900064		Y			Moulder Street Gospel Trust
56766506533	-33.75394312499958	151.1532518750006		Y	Y	Y	Lifeline Harbour To Hawkesbury Incorporated
56767579432	-33.869599972999595	151.20695930500062					The Trustee For William Parry Memorial Bursary Fund
56771033925	-34.87747195399959	150.58828952200054					New Covenant Church Inc
56778657348	-35.93058959999962	150.07521987500058					Moruya High School P&C Association
56779832513	-33.74712522499959	150.88138730300057					Presbyterian Church Of Aust In NSW Parish Of Western Blacktown 
56787566150	-33.89916233699961	151.20596726600058			Y		Waterloo Foundation Australia
56795274293	-36.309239599999614	149.97682944700057					Narooma RSL sub-Branch (RSL NSW)
56798328814	-33.7842066599996	150.9684574760006		Y			Parramatta Gospel Trust
56808357099	-33.30301620099959	149.08612179000056		Y	Y		Assembly Of God Christian Ministry Centre
56820161985	-32.94155539899958	151.7507711350006	Y	Y		Y	Anglican Parish Of Merewether
56820564615	-33.8657998259996	151.21010919800062					The Trustee For Administrative Appeals Tribunal Benevolent Trust
56828766416	-33.79287668299963	150.9838836410006		Y			River City Care
56840049683	-33.6759426149996	150.86321322900062	Y	Y	Y	Y	Riverstone Neighbourhood Centre And Community Aid Service
56840176529	-33.8657998259996	151.21010919800062					Canrevive Incorporated
56849503200	-33.880260438999585	151.17663995100054					The Trustee For The Harry And Rose Goldman Trust
56857928614	-31.891727688999595	152.46941242300056	Y	Y	Y	Y	Bushland Health Group Limited
56870692086	-33.833942371999626	151.00978878100057					Vietnam Veterans Peacekeepers And Peacemakers Association Of Australia (NSW Branch) Inc
56871279174	-28.4909299349996	153.54143062400055					Ocean Shores Public School P And C Canteen
56875441246	-35.126266820999604	147.35183603600058	Y	Y	Y	Y	Family Link Care & Support Service Incorporated
56889279400	-32.246536755999614	148.5840465290006			Y		Orana Early Childhood Intervention & Education Project Inc
56897601043	-33.88815819499962	151.18106969700057			Y		The Trustee For St Johns College Foundation
56909069675	-32.940732165999634	151.66316313400057			Y		Network For Educational Workplacements
56915815069	-33.869599972999595	151.20695930500062					The Trustee For The Selwyn Speight Award For Radio Reporting
56927241545	-28.819845175999603	153.4121303660006					Wollongbar Alstonville Presbyterian Church
56931280211	-31.70152218299961	147.83743708900056			Y		Warren Macquarie Local Aboriginal Land Council
56931440493	-33.72471387599961	151.07207803800054					Thornleigh West Parents And Citizens Association
56944028859	-34.57872949799963	150.86879986300062					Roo Theatre Company Inc 
56952825082	-28.866989435999585	153.56209656500062					Catholic Parish Of St Francis Xavier Ballina - St Francis Xavier Primary Parents And Friends Association
56954409361	-35.57904953399964	148.99112922700056					Hapi Heritage-Culture Arts Promotions Incorporated
56957641272	-28.813805539999578	153.28454012900056			Y		Lismore Pre-School Inc
56966763729	-33.8657998259996	151.21010919800062					The Trustee For South Hurstville Parish - Acpt (1397)
56970618497	-33.765093200999615	151.16489002800063					The Federated Music Clubs Of Australia NSW Council Inc 
56992764535	-34.757130743999596	149.71626995100064		Y	Y	Y	Angels For The Forgotten (Caring For Kids In Care)
56993962007	-33.79717388199958	151.17812363800056					Chatswood Public School P&C Association
57000152625	-33.75394312499958	151.1532416820006					Gordon Community Preschool
57000351011	-33.75470350699959	150.97616198600065					The Assemblies of God New South Wales
57000666688	-33.72004917499959	151.1787091820006					Sir Eric Woodward Memorial School Association
